user,post_date,post_time,post_text,favorite_count,crawl_timestamp
Jemima114,2019-04-22,12:40:28,Thought it was time to put this one out there again.Before anyone asks, yes it's a composite. Rapeseed picture is... https://t.co/pXyokYixei,0,2019-04-22 20:40:58
ppscslv,2019-04-22,12:40:27,U.S. stock futures point to losses at the start of post-Easter trading - MarketWatch https://t.co/uzX8Kdcpe3,0,2019-04-22 20:40:58
fiege_max,2019-04-22,12:40:22,RT @100trillionUSD: #bitcoin stock-to-flow model is a power law (BTC$ = 0.4*SF^3). This means SF change vs BTC$ change is constant: SF 2x...,0,2019-04-22 20:40:58
1stCrassCitizen,2019-04-22,12:40:22,RT @100trillionUSD: #bitcoin stock-to-flow model is a power law (BTC$ = 0.4*SF^3). This means SF change vs BTC$ change is constant: SF 2x...,0,2019-04-22 20:40:58
TutorStock,2019-04-22,12:40:22,Stock Market Closing News: 22-Apr-19https://t.co/y9B0KfkHdu via @YouTube,0,2019-04-22 20:40:59
marineprojects,2019-04-22,12:40:20,Sudden Rush to Raise Cash in China Is Burning Stock Investors  https://t.co/vsLjDNJOtg,0,2019-04-22 20:40:59
ASOIideas,2019-04-22,12:40:19,Ally Financial (ALLY) Q1 Earnings Top Estimates, Costs Rise https://t.co/zScSeU3Fuc https://t.co/LTlv6pAoZ5,0,2019-04-22 20:40:59
pelhambluefund,2019-04-22,12:35:32,RT @pelhambluefund: A thread on getting exposure in EKOVEST despite the current limit up. The call warrant is still available. #saham #fi...,0,2019-04-22 20:40:59
aizley,2019-04-22,12:11:42,Until now, we have not heard anything from our "beloved" Ulul Amri Lim Guan Eng, Finance Minister of Malaysia about... https://t.co/isxm2zI2pf,0,2019-04-22 20:40:59
IbroDanBorno,2019-04-22,08:29:03,RT @jennychinOC: TP reached, champion stock .. 19 day hold #Alhamdulillah #bursa #trade #saham https://t.co/Eaj2hDB4Kj,0,2019-04-22 20:40:59
pelhambluefund,2019-04-22,07:58:28,RT @pelhambluefund: 22 April - New Blog Post!  Trade Of the Week # 11 - SEDANIA INNOVATOR BHD  Our experience in trading this momentum...,0,2019-04-22 20:40:59
jennychinOC,2019-04-22,07:27:46,TP reached, champion stock .. 19 day hold #Alhamdulillah #bursa #trade #saham https://t.co/Eaj2hDB4Kj,0,2019-04-22 20:40:59
pelhambluefund,2019-04-22,07:26:47,A thread on getting exposure in EKOVEST despite the current limit up. The call warrant is still available. #saham... https://t.co/aAQkFAkL5F,0,2019-04-22 20:40:59
mummycakapcakap,2019-04-22,05:23:53,RT @pelhambluefund: 22 April - New Blog Post!  Trade Of the Week # 11 - SEDANIA INNOVATOR BHD  Our experience in trading this momentum...,0,2019-04-22 20:40:59
pelhambluefund,2019-04-22,05:20:33,22 April - New Blog Post!  Trade Of the Week # 11 - SEDANIA INNOVATOR BHD  Our experience in trading this momen... https://t.co/vlyxWIKoZA,4,2019-04-22 20:40:59
pelhambluefund,2019-04-22,05:04:26,Theoretically, if EKOVEST hits:1) RM1.10, Call warrant CS - 25 sen2) RM1.20, CS - 30 senAssuming the relations... https://t.co/vpB61QNUoL,0,2019-04-22 20:40:59
everydayprobl3m,2019-04-22,04:56:44,RT @pelhambluefund: @surayaror @mrstingy2014 @faridbahrudin @faizwahab @chemfaiz @rafidahfarhana @farahadiraIFP @_amaluddin @DividendMagic...,0,2019-04-22 20:40:59
pelhambluefund,2019-04-22,04:14:53,Our current Bandar Malaysia portfolio. Set for liftoff.#bursa #trade #saham #finance #labur https://t.co/Suj4N1NrF0,0,2019-04-22 20:40:59
radinmikah,2019-04-22,04:13:20,As indonesian rupiah increase after the pilihan raya. Ringgit continue to drop to longkang. Some country even remov... https://t.co/HNxuOUn12j,0,2019-04-22 20:40:59
pelhambluefund,2019-04-22,03:23:56,EKOVEST-CS is a good pick. It's closely following the mother share; expires in 38 days. #ekovest #saham #bursa #trade,1,2019-04-22 20:40:59
pelhambluefund,2019-04-22,01:22:16,We increased our overall winnings in DWL-WA slightly as the co is now officially considered a Bandar Malaysia proxy... https://t.co/HCJldwqYOX,3,2019-04-22 20:40:59
NadeadelaVega,2019-04-21,15:55:08,RT @pelhambluefund: @surayaror @mrstingy2014 @faridbahrudin @faizwahab @chemfaiz @rafidahfarhana @farahadiraIFP @_amaluddin @DividendMagic...,0,2019-04-22 20:40:59
Rosesul66793889,2019-04-23,04:08:49,SE KLSE BUY PERMAJU (CODE : 7080) ABOVE 0.55 TGT 0.57-0.59 SL 0.52 for more information whatsapp:-... https://t.co/aOu3mAtdfn,1,2019-04-23 21:00:34
ktsk88,2019-04-23,03:35:22,@tonyfernandes Airasia keen to buy digital platforms to boost digital business | https://t.co/GvoHgencoc. Consider... https://t.co/uPaUZngBNB,0,2019-04-23 21:00:35
capitalwatersh1,2019-04-23,03:31:47,PICK ANY KLSE BLUECHIP AND YOU'LL SEE A PANDA. BE IT CIMB, MAYBANK OR SIME. FOR RACE AND RELIGION WIN! YAY! PROUD OR NOT? =^_^=,0,2019-04-23 21:00:35
azizikhan,2019-04-23,00:17:45,RT @newmsiaherald: Malaysia dimming performance outlook drives investors away #malaysia #investment #klse #economy https://t.co/O5lcNY5PZT,0,2019-04-23 21:00:35
koh_126,2019-04-22,22:48:16,Saga of Bandar Malaysia- Why Ekovest should be the next vehicle for IWH? https://t.co/ubJmKrU1X7,0,2019-04-23 21:00:35
SGXcafe,2019-04-22,16:43:11,Trending #KLSE News - Maybank kills collaboration agreement with Tuaspring and Hyflux: The bank ... - https://t.co/D1cqg6Ss7X,0,2019-04-23 21:00:35
SGXcafe,2019-04-22,14:43:10,Trending #KLSE News - GuocoLand to spend US$1.8b on mixed-use Singapore project: SINGAPORE: Singapore ... - https://t.co/poSQClyMoW,1,2019-04-23 21:00:35
nadhra,2019-04-22,13:31:46,because we all have seen KLSE goes down. in my lifetime, maybe 4 times?,0,2019-04-23 21:00:35
nadhra,2019-04-22,13:31:29,i suspected the broker advised the person to sell his shares due to suspicion that KLSE is going down down by Sept is because of his age,0,2019-04-23 21:00:35
FengMian11,2019-04-22,09:43:08,KLSE Malaysia's popular stock updates and get real-time stock signals.- Do you like a 2-day free trial? -Tags: Be... https://t.co/tVfU8lsmMK,0,2019-04-23 21:00:35
Angelwong66,2019-04-22,06:03:31,To Know more PM +601113476261@Bursa_Malaysia @klsetips @StockAlliance1 @KLSE_Investor @bursamalaysia@mwklse... https://t.co/DAIaMQVHZn,1,2019-04-23 21:00:35
Angelwong66,2019-04-22,04:27:31,#Live #KLSE #Signal #BUY #PRESBHD(5204) ABOVE 0.495 TGT 0.515-0.535 SL 0.475 To Know more PM +601113476261... https://t.co/IUgmO4LwBt,1,2019-04-23 21:00:35
Fauzia660,2019-04-23,13:00:02,RT @BVT_BBMAS: [!] TOP COUNTRIES voting for BTS today at 5PM~6PM (KST)1. Indonesia2. South Korea3. United States4. Thailand5. Turkey...,0,2019-04-23 21:00:35
zaty_v,2019-04-23,13:00:02,RT @BVT_BBMAS: [!] TOP COUNTRIES voting for BTS today at 7PM~8PM (KST)1. South Korea2. Indonesia3. United States4. Thailand5. Turkey...,0,2019-04-23 21:00:36
duniasuri,2019-04-23,13:00:02,RT @khalidismath: It is very disappointing that our AGC  prosecuted and suggested the custodial sentence for the lawyer who criticized the...,0,2019-04-23 21:00:36
guksIov,2019-04-23,13:00:02,RT @seagago: PHILIPPINES: PEARLSKOREA: DIAMONDSINDIA: DESIMYSTHAILAND: TREASURESAZERBAIJAN: AMARYLLISINDONESIA: INDOMY MALAYSIA...,0,2019-04-23 21:00:36
NazwaSilviani,2019-04-23,13:00:01,RT @BVT_BBMAS: [!] TOP COUNTRIES voting for BTS today at 7PM~8PM (KST)1. South Korea2. Indonesia3. United States4. Thailand5. Turkey...,0,2019-04-23 21:00:36
ccuuttaaeev,2019-04-23,13:00:00,RT @BVT_BBMAS: [!] TOP COUNTRIES voting for BTS today at 7PM~8PM (KST)1. South Korea2. Indonesia3. United States4. Thailand5. Turkey...,0,2019-04-23 21:00:36
toninkush,2019-04-23,13:00:00,Playing Overcooked 2's latest DLC "Campfire Cook Off" with Iris: https://t.co/JtUmDVSA46Please subscribe to the c... https://t.co/10i3JFIYr6,0,2019-04-23 21:00:36
Yahoo_MY,2019-04-23,13:00:00,Samsung retrieving all Galaxy Fold samples after defect reports -source.https://t.co/9eGyKLeKte https://t.co/ErwSFocMo6,0,2019-04-23 21:00:36
EXOBrave,2019-04-23,13:00:00,RT @exoscharts:  Top 15 countries tweeting #BBMAsTopSocial EXO (@weareoneEXO) last hour 1. Indonesia2. Philippines 3. Turkey4. South...,0,2019-04-23 21:00:36
news1_bts,2019-04-23,12:59:59,RT @BVT_BBMAS: [!] TOP COUNTRIES voting for BTS today at 5PM~6PM (KST)1. Indonesia2. South Korea3. United States4. Thailand5. Turkey...,0,2019-04-23 21:00:36
inientes41,2019-04-23,12:59:59,RT @exoscharts:  Top 15 countries tweeting #BBMAsTopSocial EXO (@weareoneEXO) last hour 1. Indonesia2. Philippines 3. Turkey4. South...,0,2019-04-23 21:00:36
DJBentley,2019-04-23,13:00:03,RT @ShiraOvide: I am shocked -- shocked! -- that most of the analysts at Lyft's IPO underwriter banks believe the stock is worth buying, wh...,0,2019-04-23 21:00:36
stanleysuen,2019-04-23,13:00:02,Stocks mostly flat on profit concerns, oil gains https://t.co/4BtZbBcJof,0,2019-04-23 21:00:36
werkinnl,2019-04-23,13:00:02,Tyres in Stock: Inside Sales French - https://t.co/WxmyyZftbi,0,2019-04-23 21:00:36
BabySealStocks,2019-04-23,13:00:02,i_like_bb_stock: $MXMG filings out nice to see Arcaro getting https://t.co/eBLHHQAST3,0,2019-04-23 21:00:36
ActivTrades_UK,2019-04-23,13:00:01,Mixed indicator signals at Twitter. How will the quarterly figures affect the share?Read more ... https://t.co/z57cpKQEkz,0,2019-04-23 21:00:36
RDJohnsLtd,2019-04-23,13:00:01,These classic Princes assorted spreads are down to just 73p a jar and we have limited stock so order yourselves a c... https://t.co/1krn6kDxqL,0,2019-04-23 21:00:36
smallcappick,2019-04-23,13:00:01,RT @cisco_kid786: @HaraldHadrada2 Building very nicely now - you're right, absolutely zilch stock available now. We could genuniely see the...,0,2019-04-23 21:00:36
IrizarUK,2019-04-23,13:00:01,NEW STOCK JUST ARRIVED!Call our Used Sales Manager Derek Brumpton today to arrange a viewing on this tidy 2015 Sc... https://t.co/h5NTL5BKty,0,2019-04-23 21:00:36
emilyhorton231,2019-04-23,13:00:01,RT @FinancialNews: Plans to launch the first stock exchange in Scotland for nearly 50 years are gathering pace https://t.co/wcx8zewdNe,0,2019-04-23 21:00:36
activtrades,2019-04-23,13:00:01,Mixed indicator signals at Twitter. How will the quarterly figures affect the share?Read more ... https://t.co/PNlMaCkwFY,0,2019-04-23 21:00:37
lanhoai4,2019-04-23,13:00:00,RT @b_vargo: Hey @marcuslemonis, have been trying to buy an item at @GanderOutdoors for awhile. Doesn't show up online to order but is usua...,0,2019-04-23 21:00:37
mchristiano7,2019-04-23,13:00:00,@JackayreNJ Stock is going to $4000?,0,2019-04-23 21:00:37
aashishcpolicy,2019-04-23,12:59:59,RT @ActusDei: This chart says a lot about why retail investors should stay away from direct stock investing. #JetAirways https://t.co/NQLMb...,0,2019-04-23 21:00:37
KevinOrt95,2019-04-23,12:59:59,@Google hey google,Can someone tell me, why even with a locked bootloader (after unlocking, flashing custom stuff,... https://t.co/yoHEhrf7kK,0,2019-04-23 21:00:37
otcpowerplays,2019-04-23,12:59:56,Sonasoft (SSFT) Wins Contracts Worth Over $100K with Major California School District https://t.co/BlofwdiIRp,0,2019-04-23 21:00:37
Dane_Lombardo,2019-04-23,01:41:51,RT @aizley: Until now, we have not heard anything from our "beloved" Ulul Amri Lim Guan Eng, Finance Minister of Malaysia about his actions...,0,2019-04-23 21:00:37
pelhambluefund,2019-04-22,12:35:32,RT @pelhambluefund: A thread on getting exposure in EKOVEST despite the current limit up. The call warrant is still available. #saham #fi...,0,2019-04-23 21:00:37
aizley,2019-04-22,12:11:42,Until now, we have not heard anything from our "beloved" Ulul Amri Lim Guan Eng, Finance Minister of Malaysia about... https://t.co/isxm2zI2pf,2,2019-04-23 21:00:37
IbroDanBorno,2019-04-22,08:29:03,RT @jennychinOC: TP reached, champion stock .. 19 day hold #Alhamdulillah #bursa #trade #saham https://t.co/Eaj2hDB4Kj,0,2019-04-23 21:00:37
pelhambluefund,2019-04-22,07:58:28,RT @pelhambluefund: 22 April - New Blog Post!  Trade Of the Week # 11 - SEDANIA INNOVATOR BHD  Our experience in trading this momentum...,0,2019-04-23 21:00:37
jennychinOC,2019-04-22,07:27:46,TP reached, champion stock .. 19 day hold #Alhamdulillah #bursa #trade #saham https://t.co/Eaj2hDB4Kj,0,2019-04-23 21:00:37
pelhambluefund,2019-04-22,07:26:47,A thread on getting exposure in EKOVEST despite the current limit up. The call warrant is still available. #saham... https://t.co/aAQkFAkL5F,0,2019-04-23 21:00:38
mummycakapcakap,2019-04-22,05:23:53,RT @pelhambluefund: 22 April - New Blog Post!  Trade Of the Week # 11 - SEDANIA INNOVATOR BHD  Our experience in trading this momentum...,0,2019-04-23 21:00:38
pelhambluefund,2019-04-22,05:20:33,22 April - New Blog Post!  Trade Of the Week # 11 - SEDANIA INNOVATOR BHD  Our experience in trading this momen... https://t.co/vlyxWIKoZA,5,2019-04-23 21:00:38
pelhambluefund,2019-04-22,05:04:26,Theoretically, if EKOVEST hits:1) RM1.10, Call warrant CS - 25 sen2) RM1.20, CS - 30 senAssuming the relations... https://t.co/vpB61QNUoL,1,2019-04-23 21:00:38
everydayprobl3m,2019-04-22,04:56:44,RT @pelhambluefund: @surayaror @mrstingy2014 @faridbahrudin @faizwahab @chemfaiz @rafidahfarhana @farahadiraIFP @_amaluddin @DividendMagic...,0,2019-04-23 21:00:38
pelhambluefund,2019-04-22,04:14:53,Our current Bandar Malaysia portfolio. Set for liftoff.#bursa #trade #saham #finance #labur https://t.co/Suj4N1NrF0,1,2019-04-23 21:00:38
radinmikah,2019-04-22,04:13:20,As indonesian rupiah increase after the pilihan raya. Ringgit continue to drop to longkang. Some country even remov... https://t.co/HNxuOUn12j,1,2019-04-23 21:00:38
pelhambluefund,2019-04-22,03:23:56,EKOVEST-CS is a good pick. It's closely following the mother share; expires in 38 days. #ekovest #saham #bursa #trade,2,2019-04-23 21:00:38
pelhambluefund,2019-04-22,01:22:16,We increased our overall winnings in DWL-WA slightly as the co is now officially considered a Bandar Malaysia proxy... https://t.co/HCJldwqYOX,3,2019-04-23 21:00:38
amran_lisa,2019-04-24,08:50:30,Free Trading WebinarTopic: Market Outlook - SGX/KLSE "May" is for Bulls or Bears. Registration For free :... https://t.co/KTJ24Y7HoL,0,2019-04-24 20:54:05
signalexpert1,2019-04-24,06:08:15,Our #April Month #Klse #Counters Report.Join Our Expert Guidance, Get Daily KLSE Counter's, News and Trading Tips... https://t.co/72AVPnXo45,1,2019-04-24 20:54:05
LisaRay03478116,2019-04-24,06:08:12,Our #April Month #Klse #Counters Report.Join Our Expert Guidance, Get Daily KLSE Counter's, News and Trading Tips... https://t.co/t90AUJ6Llo,1,2019-04-24 20:54:05
signalexpert1,2019-04-24,05:55:03,#HOLDED SE KLSE #UPDATE : #GBGAQRS (CODE : 5226) ROCKS 1.44&gt;1.49, OUR #1STTGT  ACHIEVED#Ping #me on #Telegram:... https://t.co/TirpjWhrUj,1,2019-04-24 20:54:05
LisaRay03478116,2019-04-24,05:55:01,#HOLDED SE KLSE #UPDATE : #GBGAQRS (CODE : 5226) ROCKS 1.44&gt;1.49, OUR #1STTGT  ACHIEVED#Ping #me on #Telegram:... https://t.co/HYrxqU1WGX,1,2019-04-24 20:54:05
signalexpert1,2019-04-23,05:33:28,#LIVE #KLSE #BUY #VELESTO (CODE : 5243) ABOVE 0.32 TGT 0.335-0.35 SL 0.305#Ping #me on #Telegram:... https://t.co/V5qzuOwrIx,2,2019-04-24 20:54:05
LisaRay03478116,2019-04-23,05:33:26,#LIVE #KLSE #BUY #VELESTO (CODE : 5243) ABOVE 0.32 TGT 0.335-0.35 SL 0.305#Ping #me on #Telegram:... https://t.co/ykm9mo41Xz,1,2019-04-24 20:54:05
Rosesul66793889,2019-04-23,04:08:49,SE KLSE BUY PERMAJU (CODE : 7080) ABOVE 0.55 TGT 0.57-0.59 SL 0.52 for more information whatsapp:-... https://t.co/aOu3mAtdfn,1,2019-04-24 20:54:06
ktsk88,2019-04-23,03:35:22,@tonyfernandes Airasia keen to buy digital platforms to boost digital business | https://t.co/GvoHgencoc. Consider... https://t.co/uPaUZngBNB,0,2019-04-24 20:54:06
capitalwatersh1,2019-04-23,03:31:47,PICK ANY KLSE BLUECHIP AND YOU'LL SEE A PANDA. BE IT CIMB, MAYBANK OR SIME. FOR RACE AND RELIGION WIN! YAY! PROUD OR NOT? =^_^=,0,2019-04-24 20:54:06
azizikhan,2019-04-23,00:17:45,RT @newmsiaherald: Malaysia dimming performance outlook drives investors away #malaysia #investment #klse #economy https://t.co/O5lcNY5PZT,0,2019-04-24 20:54:06
koh_126,2019-04-22,22:48:16,Saga of Bandar Malaysia- Why Ekovest should be the next vehicle for IWH? https://t.co/ubJmKrU1X7,0,2019-04-24 20:54:06
SGXcafe,2019-04-22,16:43:11,Trending #KLSE News - Maybank kills collaboration agreement with Tuaspring and Hyflux: The bank ... - https://t.co/D1cqg6Ss7X,0,2019-04-24 20:54:06
SGXcafe,2019-04-22,14:43:10,Trending #KLSE News - GuocoLand to spend US$1.8b on mixed-use Singapore project: SINGAPORE: Singapore ... - https://t.co/poSQClyMoW,1,2019-04-24 20:54:06
nadhra,2019-04-22,13:31:46,because we all have seen KLSE goes down. in my lifetime, maybe 4 times?,0,2019-04-24 20:54:06
youaremyteddy1,2019-04-24,12:53:50,RT @BVT_BBMAS: [!] TOP COUNTRIES voting for BTS today at 4PM~5PM (KST)1. South Korea2. Indonesia3. United States4. Thailand5. Philipp...,0,2019-04-24 20:54:06
jyhxjhs,2019-04-24,12:53:49,RT @BVT_BBMAS: [!] TOP COUNTRIES voting for BTS today at 4PM~5PM (KST)1. South Korea2. Indonesia3. United States4. Thailand5. Philipp...,0,2019-04-24 20:54:06
joonie_our_hero,2019-04-24,12:53:48,RT @BVT_BBMAS: [!] TOP COUNTRIES voting for BTS today at 4PM~5PM (KST)1. South Korea2. Indonesia3. United States4. Thailand5. Philipp...,0,2019-04-24 20:54:06
Oanh614,2019-04-24,12:53:48,RT @exoscharts:  Top 15 countries tweeting #BBMAsTopSocial EXO (@weareoneEXO) last hour 1. Indonesia2. Philippines3. Thailand4. South...,0,2019-04-24 20:54:06
eury_exo,2019-04-24,12:53:47,RT @exoscharts:  Top 15 countries tweeting #BBMAsTopSocial EXO (@weareoneEXO) last hour 1. Indonesia2. Philippines3. Thailand4. South...,0,2019-04-24 20:54:06
qilakamalbahrom,2019-04-24,12:53:44,RT @GSCinemas: 300 drones light up the skies in Kuala Lumpur tonight as we stand together with the Avengers!It's a new entry in the Malay...,0,2019-04-24 20:54:06
irdineee,2019-04-24,12:53:43,RT @fusedgrid: Les'Copaque did a lot for the Malaysian animation industry. Fuck the government for overshadowing them with some doraemon sh...,0,2019-04-24 20:54:06
EXO_songsUnion,2019-04-24,12:53:43,RT @exoscharts:  Top 15 countries tweeting #BBMAsTopSocial EXO (@weareoneEXO) last hour 1. Indonesia 2. Thailand 3. Philippines 4....,0,2019-04-24 20:54:06
anjirlahsia,2019-04-24,12:53:41,RT @exoscharts:  Top 15 countries tweeting #BBMAsTopSocial EXO (@weareoneEXO) last hour 1. Indonesia2. Philippines3. Thailand4. South...,0,2019-04-24 20:54:06
LTC0101,2019-04-24,12:53:38,RT @BVT_BBMAS: [!] TOP COUNTRIES voting for BTS today at 4PM~5PM (KST)1. South Korea2. Indonesia3. United States4. Thailand5. Philipp...,0,2019-04-24 20:54:06
Eggsoel88,2019-04-24,12:53:37,RT @exoscharts:  Top 15 countries tweeting #BBMAsTopSocial EXO (@weareoneEXO) last hour 1. Indonesia2. US 3. South Korea4. Thailand5...,0,2019-04-24 20:54:06
JessShaut,2019-04-24,12:53:50,RT @Carrie_D_Miller: She fought her overwhelming desire to lean against him, to know what it felt like to be held in his arms, enveloped in...,0,2019-04-24 20:54:06
